lat,long
 'coordinate,oordinates']
 43.61555476,13.52746268
 43.6160516,13.52858834
 43.4,13.5333
 43.4,13.5333
 46.24712815,13.53781973
 45.315,13.5581
 45.31703,13.55964
 42.46861111,13.56194444
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 42.85,13.5667
 43.11107,13.56686
 45.52611111,13.57027778
 45.52611111,13.57027778
 45.52611111,13.57027778
 45.5278,13.5706
 45.29771289,13.5712266
 45.93896484,13.57124996
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 43.46974115,13.57342049
 42.8545,13.5755
 46.50535119,13.57678041
 46.24764414,13.57850065
 43.5833,13.5833
 45.25756714,13.58519836
 45.500336,13.587458
 45.20373159,13.58754767
 42.441944,13.587778
 43.50906015,13.58816307
 45.5161,13.5883
 45.5161,13.5883
 45.29974665,13.5892674
 45.29974665,13.5892674
 45.51426974,13.58935949
 43.51236047,13.59028681
 45.22783,13.59263
 47.0323,13.5954
 47.0323,13.5954
 45.945,13.5978
 45.945,13.5978
 45.178605,13.605268
 45.177061,13.605532
 43.53778878,13.60901757
 45.15570021,13.60961126
 45.15,13.61
 46.05277778,13.61027778
 46.05277778,13.61027778
 46.05277778,13.61027778
 46.05277778,13.61027778
 46.05277778,13.61027778
 46.05277778,13.61027778
 45.93642,13.61051
 43.5333,13.6167
 43.5333,13.6167
 43.5333,13.6167
 43.5333,13.6167
 43.5333,13.6167
 43.5333,13.6167
 43.5333,13.6167
 43.50935664,13.61798182
 42.849205,13.618866
 43.54085,13.61963
 43.5136,13.62156944
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.08333333,13.63333333
 45.76598132,13.63691376
 45.09871671,13.63758703
 45.77237,13.63824
 45.07856,13.63904
 45.08,13.64
 45.99444444,13.64138889
 45.99444444,13.64138889
 43.26322401,13.64245985
 43.26322401,13.64245985
 45.95905,13.64945
 43.43309094,13.66356809
 43.42986389,13.66488889
 43.42986389,13.66488889
 43.20596111,13.67205
 42.32686,13.69922
 42.65,13.7
 42.65,13.7
 43.34955875,13.70309312
 45.2708,13.7031
 45.1586,13.7086
 43.15,13.7167
 43.15,13.7167
 43.15,13.7167
 43.31217,13.72711
 43.30675,13.7286
 43.30675,13.7286
 43.30673061,13.73481256
 43.2983635,13.7401473
 42.86673876,13.74275252
 45.00772315,13.74488762
 43.25,13.75
 43.25,13.75
 45.6831,13.7519
 43.24686,13.76484
 43.1,13.7667
 45.65151477,13.7668714
 45.60411581,13.76764629
 45.60411581,13.76764629
 45.64996888,13.76780446
 45.64996888,13.76780446
 45.65089733,13.76878304
 43.1759682,13.7710629
 43.1759682,13.7710629
 45.65243193,13.77226512
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.6499,13.7723
 45.65171,13.77256
 45.64722085,13.77322912
 45.64722085,13.77322912
 45.64722085,13.77322912
 45.65270702,13.77468824
 45.65700783,13.77713442
 45.64727,13.77875
 46.484778,13.780598
 45.7,13.7833
 45.64,13.79
 45.64,13.79
 45.64,13.79
 45.64,13.79
 45.64,13.79
 45.64,13.79
 45.64,13.79
 45.64,13.79
 43.18485,13.79548889
 44.92208214,13.80177855
 44.92208214,13.80177855
 44.9275,13.8036
 43.16661923,13.80598012
 45.67704142,13.81700277
 45.67704142,13.81700277
 45.67704142,13.81700277
 45.67704142,13.81700277
 45.67704142,13.81700277
 45.67704142,13.81700277
 45.3556,13.82886
 44.8492,13.83922
 44.86924399,13.84169344
 44.87024412,13.84220745
 44.86993382,13.84234243
 44.868,13.8447
 42.6287033,13.8469082
 44.87338489,13.84767981
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.8683,13.8481
 44.87274042,13.84948294
 44.8727,13.8495
 44.87303676,13.84956954
 44.87303676,13.84956954
 46.3831,13.8497
 44.8730702,13.84982315
 44.873,13.85
 43.05831769,13.85008207
 44.87290333,13.85018333
 42.85923066,13.86253595
 46.2278,13.8653
 46.2278,13.8653
 46.2278,13.8653
 46.2278,13.8653
 46.2278,13.8653
 42.9891,13.86806944
 42.96361625,13.88047466
 42.9522062,13.88198872
 42.9167,13.8833
 42.94378056,13.88333056
 42.94378056,13.88333056
 42.94378056,13.88333056
 42.94378056,13.88333056
 42.94378056,13.88333056
 42.94378056,13.88333056
 42.94378056,13.88333056
 42.95251469,13.88345188
 42.95251469,13.88345188
 42.80681495,13.8858819
 42.92071076,13.8980701
 42.80710618,13.90612721
 44.80191521,13.9112013
 44.785129,13.9171
 42.88564981,13.91937733
 42.85227991,13.92759386
 45.3169,13.9378
 45.3169,13.9378
 45.3169,13.9378
 45.23916667,13.93861111
 45.23916667,13.93861111
 42.670364,13.9402
 44.8264997,13.9422328
 44.85940826,13.94806004
 42.75737877,13.96780948
 42.74788298,13.97370893
 42.4338691,13.98582798
 42.6833,14.0167
 44.59046718,14.0625
 42.6,14.0667
 46.4306,14.0669
 45.074555,14.075548
 45.07456,14.075553
 42.36583333,14.07666667
 42.36583333,14.07666667
 46.72624206,14.09377914
 46.36694859,14.10883111
 46.3692,14.1136
 46.3692,14.1136
 45.095,14.1197
 45.09123409,14.12224743
 42.344435,14.128672
 45.07828301,14.1592643
 45.07772359,14.170721
 46.3407399,14.17501
 42.4563548,14.1984958
 42.456388,14.1985203
 42.4562823,14.1985587
 42.4563023,14.1985932
 42.47089006,14.20710862
 42.47089006,14.20710862
 42.46978,14.21151
 42.46039453,14.21154055
 42.4639,14.2142
 42.4639,14.2142
 42.4639,14.2142
 42.4639,14.2142
 42.4639,14.2142
 46.2667,14.2167
 46.2667,14.2167
 42.46964,14.21748
 42.45456,14.22552
 42.46722191,14.22841072
 42.45523822,14.2290327
 45.56350685,14.24543988
 45.2378,14.2522
 45.2378,14.2522
 45.23717833,14.254445
 45.2373,14.2547
 45.2919,14.2742
 42.4167,14.2833
 42.4167,14.2833
 42.4167,14.2833
 45.31305695,14.28694439
 45.3130726,14.2874233
 42.41559316,14.29330713
 46.5269,14.3019
 45.3307763,14.30236816
 45.3307763,14.30236816
 45.3321568,14.30250556
 46.5367,14.3064
 45.35,14.31666667
 42.3333,14.3167
 42.35650864,14.31787528
 42.35650864,14.31787528
 42.35650864,14.31787528
 42.35650864,14.31787528
 45.35032,14.32085
 44.8191,14.3508
 44.904999,14.3612228
 44.9049734,14.3613004
 46.2411,14.3617
 42.5322881,14.36425205
 42.5322881,14.36425205
 42.38059955,14.36779449
 46.273025,14.37690278
 42.35565833,14.40359444
 45.339343,14.414055
 45.329944,14.4352937
 45.329944,14.4352937
 45.08159547,14.43984105
 45.3275,14.4414
 45.3275,14.4414
 45.3275,14.4414
 45.3275,14.4414
 45.32673,14.44716
 44.5306,14.4686
 44.5306,14.4686
 44.5306,14.4686
 46.0696638,14.4898262
 45.3011,14.5056
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0576,14.506
 46.0535408,14.513802
 45.12833333,14.52722222
 45.90819159,14.54680184
 46.3794,14.556
 45.26334693,14.56818086
 46.09271546,14.57096523
 46.09298,14.571082
 45.02631349,14.57585335
 46.55042971,14.64378245
 46.55042971,14.64378245
 45.08333333,14.66666667
 45.17835919,14.68707796
 45.17835919,14.68707796
 44.95296689,14.68966411
 44.37460739,14.69203969
 44.96463092,14.74665553
 44.96462661,14.74665631
 44.96993236,14.75368539
 44.756736,14.7626331
 44.75162234,14.77423023
 44.62778333,14.79361667
 44.74048698,14.79600553
 47.39380682,14.8182304
 47.39755514,14.8221164
 44.14237396,14.85135172
 46.5187047,14.8546258
 44.21283333,14.87231333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.55,14.88333333
 44.5557309,14.88334715
 44.5557309,14.88334715
 44.5557309,14.88334715
 44.5557309,14.88334715
 44.5519807,14.88431154
 44.5519807,14.88431154
 44.5519807,14.88431154
 44.5519807,14.88431154
 44.55156366,14.88695709
 44.55156366,14.88695709
 44.55156366,14.88695709
 44.55156366,14.88695709
 44.52592106,14.90047846
 44.9894,14.9058
 44.9833802,14.9104204
 44.53949824,14.9145627
 44.53949824,14.9145627
 44.53949824,14.9145627
 44.53949824,14.9145627
 44.53949824,14.9145627
 44.53949824,14.9145627
 44.53851939,14.91471291
 44.53862463,14.91484185
 44.53839352,14.91578392
 44.53839352,14.91578392
 44.54833206,14.91580832
 44.46315905,14.96792749
 44.46223271,14.97058701
 46.13416667,14.99416667
 46,15
 46,15
 46,15
 46,15
 46,15
 46,15
 46,15
 44.46234578,15.02271274
 44.44401161,15.05330721
 44.442638,15.055375
 44.442638,15.055375
 44.44249,15.055561
 44.44249,15.055561
 45.37,15.08
 44.3031,15.0853
 44.3031,15.0853
 44.2976736,15.0854331
 46.25379005,15.0946582
 46.25408912,15.09498585
 44.134789,15.0980103
 46.22421937,15.11160314
 46.36666667,15.11666667
 46.36666667,15.11666667
 46.21916178,15.12573614
 44.82162331,15.13470041
 46.2521208,15.1631262
 44.23257673,15.16482684
 44.23257673,15.16482684
 44.23257673,15.16482684
 45.57463979,15.19202383
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.11666667,15.21666667
 44.1158467,15.2250858
 44.1131984,15.2255781
 44.11561,15.22619
 44.11561,15.22619
 44.11561,15.22619
 44.11461385,15.22679338
 44.11596,15.23202
 45.45677187,15.24849102
 44.1205773,15.2589002
 46.22835,15.26623
 46.23583333,15.2675
 45.30576354,15.27889507
 44.0671305,15.28087
 44.06724111,15.28092079
 44.26036816,15.29615784
 44.05462801,15.29834587
 44.0667,15.3
 44.05184432,15.30273227
 46.6867086,15.32987575
 44.09666631,15.35316978
 43.96099619,15.4246471
 43.96018382,15.42762675
 43.9647,15.43
 43.9647,15.43
 43.93333333,15.43333333
 45.93333333,15.43333333
 46.2117,15.4447
 45.6067,15.4619
 45.6067,15.4619
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 45.25,15.466667
 46.02194444,15.47027778
 46.02194444,15.47027778
 46.02194444,15.47027778
 46.02194444,15.47027778
 46.02194444,15.47027778
 46.02194444,15.47027778
 45.1667,15.5
 45.49972222,15.54527778
 45.4928973,15.5552683
 45.49305556,15.55583333
 43.81580407,15.5798455
 44.8992,15.5933
 44.8992,15.5933
 46.52536904,15.60160324
 43.8125,15.6061
 44.880445,15.616035
 44.880445,15.616035
 44.880445,15.616035
 44.880445,15.616035
 44.880445,15.616035
 46.73466673,15.63735641
 46.2375,15.6397
 43.8042,15.6433
 43.8042,15.6433
 43.8042,15.6433
 43.8042,15.6433
 46.5547,15.6467
 46.5547,15.6467
 46.5547,15.6467
 46.5547,15.6467
 46.5547,15.6467
 46.5547,15.6467
 43.8,15.65
 43.79974366,15.65795373
 46.14924,15.65842
 43.81855687,15.66321494
 44.19916667,15.68166667
 46.228352,15.6985608
 46.39900643,15.7305095
 43.75668204,15.77441254
 43.7570915,15.7747926
 43.7711558,15.77829838
 43.75055556,15.77888889
 43.75055556,15.77888889
 43.75055556,15.77888889
 43.75055556,15.77888889
 43.75055556,15.77888889
 43.78655436,15.82335201
 44.8169,15.8708
 45.81688139,15.87522268
 44.80717957,15.8928532
 46.02432574,15.90560873
 46.02432574,15.90560873
 43.7272,15.9058
 43.7272,15.9058
 43.7272,15.9058
 43.7272,15.9058
 43.7272,15.9058
 43.7272,15.9058
 45.82166,15.90729
 43.69148785,15.90744986
 43.80597177,15.9121406
 43.58333333,15.91666667
 43.60573798,15.92051168
 43.81666667,15.92222222
 43.81727,15.92248
 44.74594077,15.93652725
 45.79633221,15.93667579
 45.8133704,15.9426383
 45.8,15.95
 45.8,15.95
 45.8,15.95
 45.80773,15.95199
 43.80345219,15.96433494
 43.80345219,15.96433494
 45.81323558,15.96465976
 45.80724,15.96757
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.81,15.97
 45.80941,15.97002
 45.81376,15.97036
 45.81768895,15.97053766
 45.81768895,15.97053766
 45.81768895,15.97053766
 45.81467,15.97193
 45.794064,15.973032
 45.814632,15.973277
 45.81397384,15.97333999
 45.81397384,15.97333999
 45.81611111,15.97388889
 45.81638889,15.97388889
 45.81638889,15.97388889
 45.8138899,15.97624275
 45.81730578,15.97631089
 45.81220403,15.9763384
 45.81268261,15.97654045
 45.815456,15.976572
 45.81300299,15.97691137
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.813023,15.977018
 45.81301942,15.97785356
 45.81051358,15.97807335
 45.8129734,15.97854557
 45.80600202,15.97860623
 45.80503351,15.97861723
 45.80644181,15.9786272
 45.81444444,15.97972222
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.806792,15.981701
 45.817,15.983
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8167,15.9833
 45.8201449,15.9837972
 45.8130989,15.9851999
 45.78527778,15.98722222
 45.7728814,15.9971726
 45.7725525,15.9981491
 45.7724134,15.9981884
 45.7724287,15.9981972
 45.7725742,15.9982102
 45.7725798,15.9982183
 45.7724287,15.9982322
 45.7726081,15.9982616
 45.7725007,15.9982716
 45.7725267,15.9982856
 45.7726194,15.9983113
 45.7726343,15.9983147
 45.7726053,15.9983165
 45.7726208,15.9983192
 45.7726107,15.9983271
 45.7726078,15.9983302
 45.7725971,15.9983305
 45.7726094,15.9983331
 45.7726085,15.9983467
 45.7726085,15.9983467
 45.772605,15.9983471
 45.772567,15.99835
 45.7726117,15.9983527
 45.7725816,15.9983533
 45.7726233,15.9983546
 45.7726016,15.9983602
 45.7725973,15.9983604
 45.7726224,15.9983615
 45.7725965,15.998363
 45.7726053,15.998363
 45.7726215,15.9983636
 45.7726194,15.9983644
 45.7726343,15.9983655
 45.7726265,15.9983678
 45.7726302,15.9983689
 45.7726272,15.9983709
 45.772621,15.998371
 45.7726309,15.998373
 45.7726128,15.9983764
 45.7725966,15.9983765
 45.7726393,15.9983793
 45.7726275,15.998381
 45.7726038,15.998382
 45.7726231,15.998382
 45.7726188,15.9983823
 45.7726254,15.9983853
 45.7726064,15.998388
 45.7726072,15.9983935
 45.7726281,15.9983959
 45.7726136,15.9984029
 45.81267277,15.99996888
 45.80234482,16.00211585
 45.81659,16.00415
 45.81659,16.00415
 45.79801245,16.00691378
 43.6377,16.0209
 43.6377,16.0209
 43.6377,16.0209
 43.6377,16.0209
 42.98003721,16.02192879
 43.929,16.062
 45.7,16.06666667
 45.71488595,16.06891735
 45.72851,16.0989
 45.72851,16.0989
 45.8215621,16.1053991
 45.8215621,16.1053991
 45.8215621,16.1053991
 45.8215621,16.1053991
 45.8215621,16.1053991
 45.8215621,16.1053991
 45.79239466,16.15642548
 46.66863,16.15776
 47.1833,16.1667
 43.06006836,16.18528566
 44.0439,16.2
 44.0439,16.2
 47.2833,16.2
 43.497688,16.218464
 43.63,16.23
 43.51605953,16.24867766
 43.51666667,16.25
 43.51666667,16.25
 43.51666667,16.25
 43.51666667,16.25
 43.51666667,16.25
 43.51565913,16.25011327
 43.518359,16.250386
 43.51688798,16.25114577
 43.51768829,16.25124693
 43.378,16.2942
 43.5384387,16.2983384
 43.53666691,16.29912446
 44.2953,16.3033
 43.7925159,16.3095217
 43.50369667,16.32516667
 43.50303798,16.32565271
 46.3044,16.3378
 46.3044,16.3378
 46.3044,16.3378
 46.3044,16.3378
 43.16666667,16.36666667
 46.31232,16.371321
 43.15776332,16.39131964
 43.50392731,16.42946131
 43.5078888,16.4301891
 43.17150252,16.43134394
 43.5197186,16.43164967
 43.519444,16.431667
 43.51958273,16.43185616
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51965356,16.43204377
 43.51678083,16.43228866
 46.3844,16.4339
 43.507857,16.434369
 43.507857,16.434369
 43.507857,16.434369
 43.507857,16.434369
 43.1716851,16.4345137
 43.510028,16.436029
 43.50818924,16.43713528
 43.50980411,16.43742274
 43.50954582,16.43743515
 43.5096,16.43763
 43.51187,16.43827
 43.50805556,16.43833333
 43.50805556,16.43833333
 43.50805556,16.43833333
 43.50805556,16.43833333
 43.50809537,16.43848098
 43.50746774,16.43916759
 43.16962065,16.43974547
 43.50814519,16.44011736
 43.50814519,16.44011736
 43.50823334,16.44073514
 43.50943317,16.44116388
 43.17167071,16.441169
 43.50669713,16.44117999
 43.50968565,16.4412304
 43.17265193,16.44127243
 43.5093902,16.44131899
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.17196921,16.44149119
 43.505079,16.442156
 43.50141,16.4426
 43.5062417,16.4455563
 43.32688693,16.44836783
 43.16756,16.44848
 43.19759,16.44883
 43.5087412,16.45026969
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.5139,16.4558
 43.38333333,16.48333333
 43.1625,16.4919
 43.16666667,16.5
 43.16666667,16.5
 43.5594,16.5194
 43.49233918,16.5379879
 43.49233918,16.5379879
 43.38449261,16.54555999
 43.38331381,16.55425964
 43.38453429,16.55450653
 45.4067,16.5628
 43.47012964,16.57497255
 43.18366008,16.59472241
 43.18366008,16.59472241
 43.18366008,16.59472241
 43.18362,16.59534667
 43.1839299,16.59649
 43.18411988,16.59806728
 47.0037875,16.60236955
 46.2502648,16.616525
 43.35,16.62361111
 43.2593111,16.63238478
 43.257287,16.63453773
 43.12721431,16.64176106
 43.26087009,16.65481413
 43.26194444,16.655
 43.26194444,16.655
 43.26194444,16.655
 43.26194444,16.655
 43.26144035,16.6560001
 43.1790475,16.6763899
 43.1790475,16.6763899
 43.1790475,16.6763899
 43.44017558,16.68108702
 43.44169443,16.68796263
 43.4447,16.6886
 43.4447,16.6886
 43.4447,16.6886
 43.4447,16.6886
 43.4447,16.6886
 43.4447,16.6886
 43.44608,16.69121
 43.4448,16.694
 42.9633,16.7225
 43.45,16.7333
 43.45,16.7333
 43.1425,16.7575
 43.4036199,16.81058
 43.3336,16.8397
 43.30343013,17.00967896
 43.29955567,17.01325303
 43.29953049,17.01356434
 43.2993379,17.01492548
 43.2993379,17.01492548
 43.2993379,17.01492548
 43.2993379,17.01492548
 43.2993379,17.01492548
 43.2993379,17.01492548
 43.2993379,17.01492548
 43.295118,17.015174
 43.2969,17.0178
 43.2969,17.0178
 43.2969,17.0178
 43.2969,17.0178
 43.2969,17.0178
 42.97342742,17.0191544
 43.26507278,17.05705377
 43.26463193,17.05721717
 43.26411103,17.05829283
 43.26411103,17.05829283
 43.26411103,17.05829283
 43.26374247,17.05835148
 43.26371937,17.05839694
 43.26372819,17.05841269
 43.26375205,17.05841523
 43.26371159,17.05842072
 43.26370249,17.05843416
 43.26368231,17.05847172
 43.26368121,17.05848081
 43.2636623,17.0584833
 43.26362585,17.05849729
 43.2635968,17.05852822
 43.26361153,17.05852838
 43.26359815,17.05854568
 43.26363964,17.05855647
 43.26357473,17.05855883
 43.26351782,17.05858725
 43.26092153,17.06021581
 43.26091044,17.06022092
 43.26090715,17.06022347
 43.26090365,17.06029002
 43.26090607,17.06031799
 43.26086672,17.06031958
 42.9622,17.1369
 42.9622,17.1369
 42.9622,17.1369
 42.9622,17.1369
 42.9622,17.1369
 42.9622,17.1369
 42.9622,17.1369
 42.96160191,17.13711326
 42.93067908,17.16609052
 42.9856,17.1747
 42.9754431,17.1760534
 44.7792,17.2051
 43.45027778,17.21055556
 43.14088807,17.27857632
 42.9396,17.3376899
 45.24578857,17.38974893
 45.24588013,17.38977572
 45.24588013,17.38977891
 45.24588013,17.38978043
 43.06881539,17.42447637
 43.066899,17.428395
 43.05097346,17.43351571
 43.04983903,17.43403137
 43.05130206,17.43415685
 44.0528346,17.4497967
 42.92660155,17.61484091
 42.92660155,17.61484091
 42.92660155,17.61484091
 42.9233,17.6156
 43.0542,17.6483
 43.0542,17.6483
 43.1312159,17.6664705
 46.91621013,17.7224493
 43.34577918,17.80780792
 43.34413131,17.81031412
 43.34413131,17.81031412
 43.3388,17.8112
 43.33720665,17.81466997
 43.2486,17.8417
 46.95,17.88333333
 43.65380748,17.95812964
 43.65380748,17.95812964
 43.6542681,17.9597482
 43.6542475,17.9597872
 43.6542335,17.9599788
 43.64981739,17.96271086
 46.98461348,17.9773236
 44.6117,17.9872
 44.6117,17.9872
 44,18
 44,18
 44,18
 44,18
 44,18
 44,18
 42.701107,18.00676
 42.701107,18.00676
 46.354333,18.009605
 42.69581221,18.01656511
 42.65599695,18.06984931
 42.65498,18.07047
