pais,coordinates 
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53444444, 50.81694444]"
inglaterra,"[-4.53333, 55.6333]"
inglaterra,"[-4.53333, 55.6333]"
inglaterra,"[-4.5068929, 52.8227716]"
inglaterra,"[-4.5, 52.9167]"
inglaterra,"[-4.5, 52.9333]"
inglaterra,"[-4.49994563, 50.49350646]"
inglaterra,"[-4.4990973, 50.3712645]"
inglaterra,"[-4.4950507, 55.6227426]"
inglaterra,"[-4.4950507, 55.6227426]"
inglaterra,"[-4.4950507, 55.6227426]"
inglaterra,"[-4.4950507, 55.6227426]"
inglaterra,"[-4.4950507, 55.6227426]"
inglaterra,"[-4.49414427, 52.84032379]"
inglaterra,"[-4.49205883, 55.65238726]"
inglaterra,"[-4.48172, 54.1452]"
inglaterra,"[-4.4789994, 54.1487546]"
inglaterra,"[-4.46667, 57.4667]"
inglaterra,"[-4.46154356, 50.45318694]"
inglaterra,"[-4.456, 50.4985]"
inglaterra,"[-4.4543767, 54.17821039]"
inglaterra,"[-4.454, 50.514]"
inglaterra,"[-4.45, 57.3]"
inglaterra,"[-4.45, 57.3]"
inglaterra,"[-4.447087, 57.3389211]"
inglaterra,"[-4.440785, 55.715674]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.440114, 55.847258]"
inglaterra,"[-4.43939, 55.6623]"
inglaterra,"[-4.43391245, 55.86678933]"
inglaterra,"[-4.43306055, 55.86481373]"
inglaterra,"[-4.43306055, 55.86481373]"
inglaterra,"[-4.43234953, 55.86443699]"
inglaterra,"[-4.4301, 54.1786]"
inglaterra,"[-4.41666667, 52.88333333]"
inglaterra,"[-4.40992976, 53.25492751]"
inglaterra,"[-4.39938561, 50.99857083]"
inglaterra,"[-4.39337789, 54.2238718]"
inglaterra,"[-4.3855784, 54.32294737]"
inglaterra,"[-4.38470958, 56.20279788]"
inglaterra,"[-4.38333, 50.9667]"
inglaterra,"[-4.38333, 50.9667]"
inglaterra,"[-4.37943, 55.8929]"
inglaterra,"[-4.376728, 53.293975]"
inglaterra,"[-4.3725988, 55.877801]"
inglaterra,"[-4.3725988, 55.877801]"
inglaterra,"[-4.36666667, 51.76666667]"
inglaterra,"[-4.36666667, 51.76666667]"
inglaterra,"[-4.3631873, 50.6397594]"
inglaterra,"[-4.35949, 55.8421]"
inglaterra,"[-4.35788608, 53.16579649]"
inglaterra,"[-4.35761, 55.9023]"
inglaterra,"[-4.35708727, 55.80909194]"
inglaterra,"[-4.35608, 53.1522]"
inglaterra,"[-4.34685447, 52.20732418]"
inglaterra,"[-4.3420543, 55.8228906]"
inglaterra,"[-4.3420543, 55.8228906]"
inglaterra,"[-4.3420543, 55.8228906]"
inglaterra,"[-4.34201111, 56.01495]"
inglaterra,"[-4.3415369, 55.82072]"
inglaterra,"[-4.3381715, 55.87200886]"
inglaterra,"[-4.33805, 55.87504]"
inglaterra,"[-4.3369925, 50.49754122]"
inglaterra,"[-4.33333, 57.3667]"
inglaterra,"[-4.33177184, 55.87480164]"
inglaterra,"[-4.33164, 55.8739]"
inglaterra,"[-4.33164, 55.8739]"
inglaterra,"[-4.33058453, 55.97240254]"
inglaterra,"[-4.32813601, 51.85820726]"
inglaterra,"[-4.31732, 55.84375]"
inglaterra,"[-4.316757, 55.829637]"
inglaterra,"[-4.31667, 55.6]"
inglaterra,"[-4.31638889, 51.85694444]"
inglaterra,"[-4.3125, 55.7925]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.309626, 55.852472]"
inglaterra,"[-4.30913799, 51.85562177]"
inglaterra,"[-4.30738, 55.882]"
inglaterra,"[-4.30738, 55.882]"
inglaterra,"[-4.30738, 55.882]"
inglaterra,"[-4.30738, 55.882]"
inglaterra,"[-4.30564039, 55.89189189]"
inglaterra,"[-4.3041211, 53.19145555]"
inglaterra,"[-4.3024999, 55.8653755]"
inglaterra,"[-4.3024999, 55.8653755]"
inglaterra,"[-4.3, 52.0333]"
inglaterra,"[-4.3, 56.29166667]"
inglaterra,"[-4.29966453, 55.86459716]"
inglaterra,"[-4.29962, 55.8704]"
inglaterra,"[-4.29918638, 55.87086073]"
inglaterra,"[-4.2953359, 55.8756067]"
inglaterra,"[-4.2949999, 55.87429]"
inglaterra,"[-4.29408119, 55.85854541]"
inglaterra,"[-4.29312, 55.8745]"
inglaterra,"[-4.29312, 55.8745]"
inglaterra,"[-4.29017, 55.87801]"
inglaterra,"[-4.28752709, 55.86581755]"
inglaterra,"[-4.2869, 51.56856111]"
inglaterra,"[-4.28662879, 55.86513069]"
inglaterra,"[-4.28605771, 55.86952875]"
inglaterra,"[-4.28582, 51.59415]"
inglaterra,"[-4.28582, 51.59415]"
inglaterra,"[-4.285677, 55.861652]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28561745, 55.85966844]"
inglaterra,"[-4.28466797, 55.88763545]"
inglaterra,"[-4.28426912, 55.86817784]"
inglaterra,"[-4.28414, 55.8648]"
inglaterra,"[-4.28345471, 55.86417204]"
inglaterra,"[-4.28337691, 53.22257621]"
inglaterra,"[-4.28333, 55.5833]"
inglaterra,"[-4.282388, 55.87603]"
inglaterra,"[-4.28235741, 55.86604131]"
inglaterra,"[-4.2822415, 55.8754221]"
inglaterra,"[-4.28080559, 55.87218092]"
inglaterra,"[-4.28061007, 55.87470357]"
inglaterra,"[-4.27977, 55.8748]"
inglaterra,"[-4.27893186, 50.47074981]"
inglaterra,"[-4.2781143, 55.8321584]"
inglaterra,"[-4.27670717, 55.87507008]"
inglaterra,"[-4.27625161, 53.14111076]"
inglaterra,"[-4.2755364, 55.8641771]"
inglaterra,"[-4.2749545, 55.8698255]"
inglaterra,"[-4.27444782, 57.45367068]"
inglaterra,"[-4.274279, 54.84175481]"
inglaterra,"[-4.27419541, 50.58490869]"
inglaterra,"[-4.27279724, 55.8341991]"
inglaterra,"[-4.27264649, 55.83426653]"
inglaterra,"[-4.27169233, 55.86409813]"
inglaterra,"[-4.27169233, 55.86409813]"
inglaterra,"[-4.26917, 55.8373]"
inglaterra,"[-4.26917, 55.8373]"
inglaterra,"[-4.26888654, 55.86590734]"
inglaterra,"[-4.26880816, 55.86014608]"
inglaterra,"[-4.2681461, 55.8665954]"
inglaterra,"[-4.2681461, 55.8665954]"
inglaterra,"[-4.26776, 55.8304]"
inglaterra,"[-4.26698897, 55.84077314]"
inglaterra,"[-4.26667, 50.5667]"
inglaterra,"[-4.26667, 53.15]"
inglaterra,"[-4.2650142, 55.8658653]"
inglaterra,"[-4.26216845, 55.86350766]"
inglaterra,"[-4.26131104, 53.11857864]"
inglaterra,"[-4.26106453, 55.86499319]"
inglaterra,"[-4.2607903, 55.862999]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.259, 55.858]"
inglaterra,"[-4.2589799, 55.860515]"
inglaterra,"[-4.2589799, 55.860515]"
inglaterra,"[-4.258881, 55.860382]"
inglaterra,"[-4.25806336, 55.85648521]"
inglaterra,"[-4.25522312, 55.8649481]"
inglaterra,"[-4.255131, 55.8649681]"
inglaterra,"[-4.2547273, 55.8635073]"
inglaterra,"[-4.25439101, 55.8571668]"
inglaterra,"[-4.25361381, 55.86220553]"
inglaterra,"[-4.2533621, 55.86457906]"
inglaterra,"[-4.2533621, 55.86457906]"
inglaterra,"[-4.2531472, 55.8624476]"
inglaterra,"[-4.2531472, 55.8624476]"
inglaterra,"[-4.2529144, 55.8631157]"
inglaterra,"[-4.2525898, 55.8629909]"
inglaterra,"[-4.2525898, 55.8629909]"
inglaterra,"[-4.25247728, 55.86012685]"
inglaterra,"[-4.25247728, 55.86012685]"
inglaterra,"[-4.25247728, 55.86012685]"
inglaterra,"[-4.25222626, 55.86019427]"
inglaterra,"[-4.2521811, 55.8601314]"
inglaterra,"[-4.25201632, 55.82564722]"
inglaterra,"[-4.2519702, 51.6804431]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.251806, 55.864237]"
inglaterra,"[-4.25056996, 55.86119099]"
inglaterra,"[-4.25, 52.25]"
inglaterra,"[-4.2492289, 55.8546672]"
inglaterra,"[-4.24856111, 56.85963889]"
inglaterra,"[-4.2465219, 55.8586104]"
inglaterra,"[-4.2465219, 55.8586104]"
inglaterra,"[-4.24626461, 55.85566112]"
inglaterra,"[-4.243247, 51.0399702]"
inglaterra,"[-4.2430466, 51.0399871]"
inglaterra,"[-4.2426159, 55.86175744]"
inglaterra,"[-4.24207, 55.8564]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24106598, 55.85209528]"
inglaterra,"[-4.24, 55.86]"
inglaterra,"[-4.24, 55.86]"
inglaterra,"[-4.23928333, 55.85026389]"
inglaterra,"[-4.23928333, 55.85026389]"
inglaterra,"[-4.23928333, 55.85026389]"
inglaterra,"[-4.23928333, 55.85026389]"
inglaterra,"[-4.23806171, 51.13306652]"
inglaterra,"[-4.23651695, 55.86216348]"
inglaterra,"[-4.23644, 53.3527]"
inglaterra,"[-4.23636534, 55.86386599]"
inglaterra,"[-4.23636534, 55.86386599]"
inglaterra,"[-4.23600195, 53.35229886]"
inglaterra,"[-4.23375642, 55.85099869]"
inglaterra,"[-4.23305461, 55.92698826]"
inglaterra,"[-4.2313242, 50.42041344]"
inglaterra,"[-4.22811, 55.8545]"
inglaterra,"[-4.22787488, 55.85174899]"
inglaterra,"[-4.22787488, 55.85174899]"
inglaterra,"[-4.2277, 50.3978]"
inglaterra,"[-4.2274, 55.8586]"
inglaterra,"[-4.22553062, 55.85114373]"
inglaterra,"[-4.2200905, 55.887459]"
inglaterra,"[-4.2191715, 55.7734679]"
inglaterra,"[-4.21853056, 53.08231111]"
inglaterra,"[-4.21694, 51.6136]"
inglaterra,"[-4.21667, 51.1833]"
inglaterra,"[-4.21667, 51.1833]"
inglaterra,"[-4.21667, 51.1833]"
inglaterra,"[-4.21667, 55.8167]"
inglaterra,"[-4.21667, 55.8167]"
inglaterra,"[-4.21629, 51.5915]"
inglaterra,"[-4.21629, 51.5915]"
inglaterra,"[-4.21424464, 55.86298333]"
inglaterra,"[-4.21424464, 55.86298333]"
inglaterra,"[-4.21268086, 51.1759429]"
inglaterra,"[-4.20907, 55.8277]"
inglaterra,"[-4.2075, 51.8475]"
inglaterra,"[-4.2075, 51.8475]"
inglaterra,"[-4.2075, 51.8475]"
inglaterra,"[-4.2075, 51.8475]"
inglaterra,"[-4.2075, 51.8475]"
inglaterra,"[-4.20613936, 55.84964143]"
inglaterra,"[-4.20613936, 55.84964143]"
inglaterra,"[-4.205936, 51.0187531]"
inglaterra,"[-4.2056625, 51.0167151]"
inglaterra,"[-4.20535582, 55.84956896]"
inglaterra,"[-4.2007004, 55.8536805]"
inglaterra,"[-4.2, 51.05]"
inglaterra,"[-4.199444, 53.223333]"
inglaterra,"[-4.1986192, 51.0573857]"
inglaterra,"[-4.1986192, 51.0573857]"
inglaterra,"[-4.19361, 50.5053]"
inglaterra,"[-4.18333, 51.1]"
inglaterra,"[-4.18333, 55.8167]"
inglaterra,"[-4.1750186, 50.3728313]"
inglaterra,"[-4.1719, 55.8437]"
inglaterra,"[-4.1666918, 50.3804255]"
inglaterra,"[-4.16669101, 51.17619018]"
inglaterra,"[-4.16667, 55.9167]"
inglaterra,"[-4.165045, 51.107789]"
inglaterra,"[-4.163125, 53.22013889]"
inglaterra,"[-4.1628717, 50.368761]"
inglaterra,"[-4.16173697, 50.38977883]"
inglaterra,"[-4.16173697, 50.38977883]"
inglaterra,"[-4.1610825, 55.7513048]"
inglaterra,"[-4.160248, 51.680886]"
inglaterra,"[-4.15704507, 51.68283333]"
inglaterra,"[-4.15153611, 50.5389]"
inglaterra,"[-4.1504465, 51.6677601]"
inglaterra,"[-4.15, 53.1167]"
inglaterra,"[-4.14997, 52.8167]"
inglaterra,"[-4.14802446, 51.8434815]"
inglaterra,"[-4.14802446, 51.8434815]"
inglaterra,"[-4.14785727, 50.36964256]"
inglaterra,"[-4.14611111, 56.51555556]"
inglaterra,"[-4.14503686, 50.54921393]"
inglaterra,"[-4.14463476, 50.54976018]"
inglaterra,"[-4.14444, 50.5456]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.14277778, 52.10194444]"
inglaterra,"[-4.142653, 50.3703805]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.1424, 50.3714]"
inglaterra,"[-4.14238416, 50.37973537]"
inglaterra,"[-4.14238416, 50.37973537]"
inglaterra,"[-4.14188862, 50.36436718]"
inglaterra,"[-4.1391721, 50.37234514]"
inglaterra,"[-4.13655904, 55.89531094]"
inglaterra,"[-4.13655904, 55.89531094]"
inglaterra,"[-4.13654, 52.2455]"
inglaterra,"[-4.1351464, 50.3675999]"
inglaterra,"[-4.1336803, 50.3806277]"
inglaterra,"[-4.1336803, 50.3806277]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.13111111, 52.93111111]"
inglaterra,"[-4.1307169, 50.371085]"
inglaterra,"[-4.12743, 53.12301]"
inglaterra,"[-4.12743, 53.12301]"
inglaterra,"[-4.12509, 50.56428]"
inglaterra,"[-4.12092447, 51.20880577]"
inglaterra,"[-4.12020755, 51.07971152]"
inglaterra,"[-4.12, 51.208]"
inglaterra,"[-4.12, 51.208]"
inglaterra,"[-4.1189289, 50.5503549]"
inglaterra,"[-4.1189264, 50.5503576]"
inglaterra,"[-4.11667, 51.0667]"
inglaterra,"[-4.11667, 52.9333]"
inglaterra,"[-4.11667, 53.3]"
inglaterra,"[-4.11516, 51.5682]"
inglaterra,"[-4.113165, 50.434909]"
inglaterra,"[-4.10732391, 53.18402232]"
inglaterra,"[-4.10546547, 55.82707959]"
inglaterra,"[-4.10414, 51.691132]"
inglaterra,"[-4.10246111, 53.01184722]"
inglaterra,"[-4.1, 50.6333]"
inglaterra,"[-4.1, 55.7667]"
inglaterra,"[-4.1, 55.7667]"
inglaterra,"[-4.09667, 52.91415]"
inglaterra,"[-4.093523, 51.703909]"
inglaterra,"[-4.09, 55.79]"
inglaterra,"[-4.08605926, 52.4142178]"
inglaterra,"[-4.08510539, 52.41738757]"
inglaterra,"[-4.08440307, 50.5449826]"
inglaterra,"[-4.08333, 50.4833]"
inglaterra,"[-4.08333, 50.4833]"
inglaterra,"[-4.07962382, 51.64740444]"
inglaterra,"[-4.07671452, 53.06812233]"
inglaterra,"[-4.07562907, 50.36371997]"
inglaterra,"[-4.07558889, 53.06886389]"
inglaterra,"[-4.07558889, 53.06886389]"
inglaterra,"[-4.07558889, 53.06886389]"
inglaterra,"[-4.07558889, 53.06886389]"
inglaterra,"[-4.07558889, 53.06886389]"
inglaterra,"[-4.07558889, 53.06886389]"
inglaterra,"[-4.0720159, 50.821646]"
inglaterra,"[-4.071562, 50.818499]"
inglaterra,"[-4.06667, 53.2]"
inglaterra,"[-4.0651, 55.6786]"
inglaterra,"[-4.0651, 55.6786]"
inglaterra,"[-4.055, 52.53]"
inglaterra,"[-4.055, 52.53]"
inglaterra,"[-4.055, 52.722]"
inglaterra,"[-4.05467614, 55.78008745]"
inglaterra,"[-4.05466, 52.7224]"
inglaterra,"[-4.05458521, 55.77803406]"
inglaterra,"[-4.05145326, 55.78989711]"
inglaterra,"[-4.051021, 52.4844387]"
inglaterra,"[-4.03966582, 55.79994474]"
inglaterra,"[-4.03966582, 55.79994474]"
inglaterra,"[-4.03348446, 55.78167756]"
inglaterra,"[-4.03348446, 55.78167756]"
inglaterra,"[-4.03344154, 55.77609029]"
inglaterra,"[-4.03344154, 55.77609029]"
inglaterra,"[-4.03333, 51.2]"
inglaterra,"[-4.03333, 55.7667]"
inglaterra,"[-4.03333, 55.7667]"
inglaterra,"[-4.03333, 55.7667]"
inglaterra,"[-4.03333, 55.7667]"
inglaterra,"[-4.03333, 55.7667]"
inglaterra,"[-4.03333, 55.7667]"
inglaterra,"[-4.03024961, 53.23142661]"
inglaterra,"[-4.02958, 53.3185]"
inglaterra,"[-4.0206007, 55.8531243]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.02055556, 55.93166667]"
inglaterra,"[-4.01694, 51.6181]"
inglaterra,"[-4.0164218, 55.8428021]"
inglaterra,"[-4.01612823, 53.23545802]"
inglaterra,"[-4.0148117, 55.7852877]"
inglaterra,"[-4.01414933, 51.8835284]"
inglaterra,"[-4.01127854, 50.40238665]"
inglaterra,"[-4.0024554, 53.2413631]"
inglaterra,"[-4.0012299, 51.57604]"
inglaterra,"[-4.00106244, 51.64464941]"
inglaterra,"[-4, 51.575]"
inglaterra,"[-4, 51.575]"
inglaterra,"[-3.999461, 50.7772135]"
inglaterra,"[-3.999461, 50.7772135]"
inglaterra,"[-3.999461, 50.7772135]"
inglaterra,"[-3.99, 51.62]"
inglaterra,"[-3.98917, 51.7919]"
inglaterra,"[-3.9884727, 51.67559383]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.988, 50.744]"
inglaterra,"[-3.98384, 50.99661]"
inglaterra,"[-3.98, 55.94]"
inglaterra,"[-3.98, 55.94]"
inglaterra,"[-3.9774054, 51.5689895]"
inglaterra,"[-3.96646498, 56.23153568]"
inglaterra,"[-3.96011501, 51.61371757]"
inglaterra,"[-3.95975, 55.8597]"
inglaterra,"[-3.95960579, 56.03252018]"
inglaterra,"[-3.95210062, 55.71937087]"
inglaterra,"[-3.95, 52.6333]"
inglaterra,"[-3.94875286, 51.61917852]"
inglaterra,"[-3.94641207, 56.12311879]"
inglaterra,"[-3.9429359, 51.6184332]"
inglaterra,"[-3.9429359, 51.6184332]"
inglaterra,"[-3.9429359, 51.6184332]"
inglaterra,"[-3.9429359, 51.6184332]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.9428, 51.6247]"
inglaterra,"[-3.94273996, 51.62162696]"
inglaterra,"[-3.94086, 51.6231]"
inglaterra,"[-3.939874, 53.005067]"
inglaterra,"[-3.93965, 51.61928]"
inglaterra,"[-3.9388749, 51.61808816]"
inglaterra,"[-3.9369029, 56.1165227]"
inglaterra,"[-3.93528098, 51.64157515]"
inglaterra,"[-3.93472222, 55.81833333]"
inglaterra,"[-3.93472222, 55.81833333]"
inglaterra,"[-3.93472222, 55.81833333]"
inglaterra,"[-3.93472222, 55.81833333]"
inglaterra,"[-3.93472222, 55.81833333]"
inglaterra,"[-3.93472222, 55.81833333]"
inglaterra,"[-3.93454344, 51.66495314]"
inglaterra,"[-3.93454344, 51.66495314]"
inglaterra,"[-3.93454344, 51.66495314]"
inglaterra,"[-3.92989268, 51.61480597]"
inglaterra,"[-3.92889, 56.11583]"
inglaterra,"[-3.92889, 56.11583]"
inglaterra,"[-3.92889, 56.11583]"
inglaterra,"[-3.92889, 56.11583]"
inglaterra,"[-3.92641648, 56.10967117]"
inglaterra,"[-3.92548, 51.6623]"
inglaterra,"[-3.92542, 51.6627]"
inglaterra,"[-3.92428, 51.662]"
inglaterra,"[-3.92424, 51.6624]"
inglaterra,"[-3.9226908, 51.6212073]"
inglaterra,"[-3.91667, 55.7667]"
inglaterra,"[-3.91596, 52.825]"
inglaterra,"[-3.90884532, 51.65697783]"
inglaterra,"[-3.90779, 51.65683]"
inglaterra,"[-3.89827577, 51.69562628]"
inglaterra,"[-3.88745701, 50.34923549]"
inglaterra,"[-3.88333, 56.0833]"
inglaterra,"[-3.88333, 57.1333]"
inglaterra,"[-3.88333, 57.1333]"
inglaterra,"[-3.88241108, 51.64983657]"
inglaterra,"[-3.87431145, 50.545672]"
inglaterra,"[-3.8715, 50.71787]"
inglaterra,"[-3.86924089, 55.70148659]"
inglaterra,"[-3.86917148, 51.80803966]"
inglaterra,"[-3.858609, 50.24598444]"
inglaterra,"[-3.858609, 50.24598444]"
inglaterra,"[-3.858609, 50.24598444]"
inglaterra,"[-3.857625, 50.25688]"
inglaterra,"[-3.8533591, 51.2321764]"
inglaterra,"[-3.85049513, 52.37710356]"
inglaterra,"[-3.85, 50.3833]"
inglaterra,"[-3.85, 50.3833]"
inglaterra,"[-3.85, 52.6]"
inglaterra,"[-3.85, 52.9]"
inglaterra,"[-3.85, 55.55]"
inglaterra,"[-3.85, 56.75]"
inglaterra,"[-3.841343, 56.00080288]"
inglaterra,"[-3.84041, 50.67286]"
inglaterra,"[-3.84041, 50.67286]"
inglaterra,"[-3.8351512, 50.48057914]"
inglaterra,"[-3.83333, 53.2833]"
inglaterra,"[-3.83333, 53.2833]"
inglaterra,"[-3.83333, 55.7167]"
inglaterra,"[-3.83116, 53.32682]"
inglaterra,"[-3.82848308, 53.27845323]"
inglaterra,"[-3.82843029, 53.2784329]"
inglaterra,"[-3.82, 53.32]"
inglaterra,"[-3.82, 53.32]"
inglaterra,"[-3.82, 53.32]"
inglaterra,"[-3.81847411, 51.59460492]"
inglaterra,"[-3.81658666, 53.18398763]"
inglaterra,"[-3.81658666, 53.18398763]"
inglaterra,"[-3.81658666, 53.18398763]"
inglaterra,"[-3.80891121, 55.27473548]"
inglaterra,"[-3.80891121, 55.27473548]"
inglaterra,"[-3.80583, 50.2233]"
inglaterra,"[-3.80222, 51.6561]"
inglaterra,"[-3.80222, 51.6561]"
inglaterra,"[-3.80099082, 53.09242529]"
inglaterra,"[-3.80023956, 53.23830422]"
inglaterra,"[-3.8, 53.15]"
inglaterra,"[-3.78873825, 53.03411679]"
inglaterra,"[-3.78763795, 53.29742625]"
inglaterra,"[-3.78333, 51.6]"
inglaterra,"[-3.77893934, 50.48125703]"
inglaterra,"[-3.77694444, 53.52416667]"
inglaterra,"[-3.77694444, 53.52416667]"
inglaterra,"[-3.77694444, 53.52416667]"
inglaterra,"[-3.77683, 53.12557]"
inglaterra,"[-3.76766643, 50.23570862]"
inglaterra,"[-3.76667, 50.2333]"
inglaterra,"[-3.76667, 50.2333]"
inglaterra,"[-3.76575945, 50.50906826]"
